"Date","Price","Open","High","Low","Vol.","Change %"
"Jan 03, 2020","54.61","54.72","56.07","54.30","-","-0.27%"
"Jan 04, 2020","54.76","54.65","55.15","54.45","-","0.27%"
"Jan 05, 2020","54.37","54.84","55.20","53.62","-","-0.73%"
"Jan 06, 2020","53.86","54.30","54.57","52.42","-","-0.93%"
"Jan 07, 2020","57.01","53.97","57.16","53.91","-","5.84%"
"Jan 08, 2020","57.35","57.09","59.00","57.05","-","0.60%"
"Jan 09, 2020","56.86","57.27","57.85","55.27","-","-0.85%"
"Jan 10, 2020","56.63","56.85","57.31","55.79","-","-0.40%"
"Jan 11, 2020","56.33","56.62","57.19","55.08","-","-0.53%"
"Jan 12, 2020","55.91","56.35","56.83","55.69","-","-0.74%"
"Jan 13, 2020","56.52","55.85","56.85","55.68","-","1.08%"
"Jan 14, 2020","53.22","56.57","57.55","52.10","-","-5.84%"
"Jan 15, 2020","52.96","53.43","54.09","51.48","-","-0.48%"
"Jan 16, 2020","53.09","52.98","54.16","52.35","-","0.24%"
"Jan 17, 2020","52.29","53.04","53.50","51.58","-","-1.50%"
"Jan 18, 2020","51.16","52.36","53.31","49.97","-","-2.17%"
"Jan 19, 2020","52.13","51.22","52.89","50.71","-","1.89%"
"Jan 20, 2020","51.79","52.12","53.35","51.18","-","-0.66%"
"Jan 21, 2020","51.54","51.82","52.13","51.24","-","-0.47%"
"Jan 22, 2020","51.65","51.46","52.05","51.23","-","0.21%"
"Jan 23, 2020","51.62","51.65","52.34","51.14","-","-0.06%"
"Jan 24, 2020","51.98","51.57","53.06","51.50","-","0.69%"
"Jan 25, 2020","52.11","51.97","52.69","51.32","-","0.27%"
"Jan 26, 2020","51.30","52.06","52.22","51.14","-","-1.56%"
"Jan 27, 2020","52.36","51.47","52.54","50.89","-","2.06%"
"Jan 28, 2020","53.39","52.38","53.42","52.18","-","1.96%"
"Jan 29, 2020","53.52","53.54","53.61","52.49","-","0.25%"
"Jan 30, 2020","51.49","53.72","54.04","51.20","-","-3.79%"
"Jan 31, 2020","51.98","51.55","52.50","51.13","-","0.94%"
"Feb 01, 2020","51.15","51.99","52.21","51.05","-","-1.60%"
"Feb 02, 2020","49.57","51.18","51.46","48.96","-","-3.09%"
"Feb 03, 2020","48.98","49.44","49.70","48.70","-","-1.19%"
"Feb 04, 2020","48.70","48.98","49.68","48.59","-","-0.56%"
"Feb 05, 2020","47.19","48.66","48.85","46.69","-","-3.09%"
"Feb 06, 2020","45.88","47.19","47.47","45.50","-","-2.78%"
"Feb 07, 2020","43.91","45.82","45.82","43.84","-","-4.29%"
"Feb 08, 2020","44.31","43.92","45.30","43.24","-","0.91%"
"Feb 09, 2020","44.43","44.34","44.90","43.70","-","0.27%"
"Feb 10, 2020","44.17","44.44","45.23","43.84","-","-0.59%"
"Feb 11, 2020","43.19","44.18","44.66","42.94","-","-2.21%"
