"Date","Price","Open","High","Low","Vol.","Change %"
"Feb 08, 2016","0.48","0.47","0.49","0.47","0.06K","2.51%"
"Feb 09, 2016","0.46","0.48","0.48","0.46","0.05K","-4.52%"
"Feb 10, 2016","0.47","0.46","0.48","0.46","0.01K","3.08%"
"Feb 11, 2016","0.55","0.47","0.59","0.42","0.60K","15.81%"
"Feb 12, 2016","0.63","0.55","0.63","0.41","1.57K","14.53%"
"Feb 13, 2016","0.78","0.63","0.91","0.33","3.12K","24.42%"
"Feb 14, 2016","0.83","0.78","0.86","0.66","0.98K","6.28%"
"Feb 15, 2016","0.75","0.83","1.40","0.72","0.70K","-9.44%"
"Feb 16, 2016","1.05","0.75","1.05","0.75","0.33K","39.20%"
"Feb 17, 2016","0.73","1.05","1.05","0.70","1.96K","-30.17%"
"Feb 18, 2016","0.76","0.73","0.81","0.70","0.31K","4.32%"
"Feb 19, 2016","0.84","0.76","0.84","0.73","1.51K","9.22%"
"Feb 20, 2016","0.81","0.84","0.87","0.79","0.19K","-3.04%"
"Feb 21, 2016","0.79","0.81","0.87","0.74","1.47K","-2.21%"
"Feb 22, 2016","0.77","0.79","0.82","0.76","0.52K","-2.56%"
"Feb 23, 2016","0.74","0.77","0.81","0.73","0.17K","-4.13%"
"Feb 24, 2016","0.78","0.74","0.78","0.72","0.08K","5.00%"
"Feb 25, 2016","0.80","0.78","0.84","0.75","0.19K","2.97%"
"Feb 26, 2016","0.81","0.80","0.83","0.78","0.35K","1.79%"
"Feb 27, 2016","0.83","0.81","0.85","0.80","1.75K","1.71%"
"Feb 28, 2016","0.87","0.83","0.87","0.81","0.65K","4.64%"
"Feb 29, 2016","0.90","0.87","0.90","0.84","0.17K","3.29%"
"Mar 01, 2016","0.80","0.90","0.90","0.79","0.14K","-10.62%"
"Mar 02, 2016","0.85","0.80","0.87","0.80","0.20K","6.07%"
"Mar 03, 2016","1.05","0.85","1.16","0.79","0.62K","23.73%"
"Mar 04, 2016","1.12","1.05","1.21","1.02","0.25K","6.67%"
"Mar 05, 2016","1.26","1.12","1.37","0.85","3.41K","12.50%"
"Mar 06, 2016","1.21","1.26","1.27","1.06","2.62K","-3.97%"
"Mar 07, 2016","1.00","1.21","1.21","0.98","0.96K","-17.76%"
"Mar 08, 2016","1.09","1.00","1.41","1.00","0.36K","9.54%"
"Mar 09, 2016","1.08","1.09","1.35","0.52","0.99K","-0.92%"
"Mar 10, 2016","1.03","1.08","1.29","1.03","0.71K","-4.63%"
"Mar 11, 2016","1.10","1.03","1.16","1.03","0.26K","6.80%"
"Mar 12, 2016","1.09","1.10","1.20","1.05","0.29K","-0.91%"
"Mar 13, 2016","1.20","1.09","1.21","1.08","0.27K","10.09%"
"Mar 14, 2016","1.18","1.20","1.36","1.08","0.31K","-1.67%"
"Mar 15, 2016","1.15","1.18","1.20","1.08","0.03K","-2.54%"
"Mar 16, 2016","1.11","1.15","1.20","1.09","0.10K","-3.48%"
"Mar 17, 2016","1.30","1.11","1.30","1.09","2.31K","17.12%"
"Mar 18, 2016","1.10","1.30","1.40","1.00","3.97K","-15.38%"
"Mar 19, 2016","1.21","1.10","1.26","1.10","0.17K","10.00%"
"Mar 20, 2016","1.48","1.21","1.50","1.18","4.11K","22.31%"
"Mar 21, 2016","1.44","1.48","1.56","1.35","2.91K","-2.70%"
"Mar 22, 2016","1.34","1.44","1.51","1.34","3.40K","-6.94%"
"Mar 23, 2016","1.45","1.34","1.45","1.34","1.59K","8.21%"
"Mar 24, 2016","1.63","1.45","1.73","1.41","7.61K","12.41%"
"Mar 25, 2016","1.59","1.63","3.30","1.59","0.45K","-2.45%"
"Mar 26, 2016","1.69","1.59","1.72","1.59","1.41K","6.29%"
"Mar 27, 2016","1.50","1.69","1.72","1.40","5.92K","-11.24%"
"Mar 28, 2016","1.48","1.50","1.56","1.41","2.82K","-1.33%"
"Mar 29, 2016","1.48","1.48","1.53","1.46","0.56K","0.00%"
"Mar 30, 2016","1.42","1.48","1.52","1.40","0.38K","-4.05%"
"Mar 31, 2016","1.40","1.42","1.45","1.39","0.04K","-1.41%"
"Apr 01, 2016","1.46","1.40","1.48","1.40","0.64K","4.29%"
"Apr 02, 2016","1.56","1.46","1.56","1.42","3.16K","6.85%"
"Apr 03, 2016","1.56","1.56","1.59","1.49","0.33K","0.00%"
"Apr 04, 2016","1.57","1.56","1.60","1.50","1.15K","0.64%"
"Apr 05, 2016","1.51","1.57","1.60","1.46","1.72K","-3.82%"
"Apr 06, 2016","1.50","1.51","1.55","1.46","2.32K","-0.66%"
"Apr 07, 2016","1.52","1.50","1.55","1.49","0.39K","1.33%"
"Apr 08, 2016","1.42","1.52","1.54","1.42","1.32K","-6.58%"
"Apr 09, 2016","1.15","1.42","1.42","1.13","10.51K","-19.01%"
"Apr 10, 2016","1.08","1.15","1.15","0.87","5.74K","-6.09%"
"Apr 11, 2016","1.02","1.08","1.14","0.98","1.40K","-5.56%"
"Apr 12, 2016","0.93","1.02","1.04","0.86","2.16K","-8.73%"
"Apr 13, 2016","1.04","0.93","1.07","0.92","1.89K","11.71%"
"Apr 14, 2016","1.03","1.04","1.06","0.98","1.30K","-0.96%"
"Apr 15, 2016","0.98","1.03","1.04","0.95","1.13K","-4.54%"
"Apr 16, 2016","0.98","0.98","1.00","0.95","0.38K","0.00%"
"Apr 17, 2016","1.02","0.98","1.10","0.96","2.66K","3.84%"
"Apr 18, 2016","1.10","1.02","1.11","1.01","3.55K","7.84%"
"Apr 19, 2016","1.14","1.10","1.17","1.10","3.31K","3.64%"
"Apr 20, 2016","1.06","1.14","1.14","1.02","6.17K","-7.02%"
"Apr 21, 2016","0.98","1.06","1.07","0.96","3.87K","-7.40%"
"Apr 22, 2016","0.99","0.98","1.04","0.95","2.34K","0.56%"
"Apr 23, 2016","1.03","0.99","1.04","0.98","0.97K","4.35%"
"Apr 24, 2016","1.03","1.03","1.05","1.00","1.74K","0.00%"
"Apr 25, 2016","0.98","1.03","1.05","0.96","2.65K","-4.63%"
"Apr 26, 2016","0.90","0.98","1.00","0.83","2.76K","-8.43%"
"Apr 27, 2016","0.94","0.90","0.97","0.86","1.86K","4.16%"
"Apr 28, 2016","0.91","0.94","0.95","0.88","0.86K","-3.13%"
"Apr 29, 2016","0.88","0.91","0.92","0.88","0.53K","-3.34%"
"Apr 30, 2016","0.91","0.88","0.97","0.88","1.05K","3.51%"
"May 01, 2016","0.91","0.91","0.94","0.89","0.68K","0.00%"
"May 02, 2016","0.98","0.91","0.99","0.91","0.84K","6.83%"
"May 03, 2016","0.93","0.98","0.98","0.91","0.26K","-5.03%"
"May 04, 2016","0.92","0.93","0.94","0.90","0.18K","-0.91%"
"May 05, 2016","0.90","0.92","0.92","0.89","0.57K","-1.88%"
"May 06, 2016","0.88","0.90","0.92","0.87","0.53K","-2.17%"
"May 07, 2016","0.87","0.88","0.88","0.84","1.45K","-1.07%"
"May 08, 2016","0.85","0.87","0.89","0.83","1.69K","-2.90%"
"May 09, 2016","0.83","0.85","0.86","0.82","0.70K","-2.30%"
"May 10, 2016","0.83","0.83","0.88","0.82","0.63K","0.00%"
"May 11, 2016","0.86","0.83","0.87","0.82","0.18K","3.44%"
"May 12, 2016","0.86","0.86","0.88","0.85","0.63K","0.00%"
"May 13, 2016","0.85","0.86","0.88","0.83","0.46K","-2.15%"
"May 14, 2016","0.84","0.85","0.85","0.83","0.43K","-1.12%"
"May 15, 2016","0.83","0.84","0.86","0.80","2.35K","-0.88%"
"May 16, 2016","0.81","0.83","0.84","0.81","1.93K","-1.77%"
"May 17, 2016","0.82","0.81","0.85","0.81","1.16K","0.00%"
"May 18, 2016","0.82","0.82","0.87","0.79","5.10K","1.03%"
"May 19, 2016","0.86","0.82","0.86","0.82","1.09K","4.13%"
"May 20, 2016","0.93","0.86","0.96","0.84","3.09K","8.75%"
"May 21, 2016","0.96","0.93","0.98","0.84","1.09K","2.40%"
"May 22, 2016","0.92","0.96","0.98","0.90","2.10K","-3.84%"
"May 23, 2016","0.90","0.92","0.96","0.89","0.23K","-2.04%"
"May 24, 2016","0.91","0.90","0.98","0.90","1.71K","0.73%"
"May 25, 2016","0.86","0.91","0.92","0.86","0.68K","-5.02%"
"May 26, 2016","0.87","0.86","0.90","0.85","0.53K","0.00%"
"May 27, 2016","0.84","0.87","0.88","0.83","1.23K","-2.82%"
"May 28, 2016","0.81","0.84","0.90","0.81","1.32K","-3.75%"
"May 29, 2016","0.90","0.81","0.95","0.81","2.53K","11.11%"
"May 30, 2016","0.90","0.90","0.91","0.86","2.59K","0.00%"
"May 31, 2016","0.94","0.90","0.97","0.89","3.02K","4.12%"
"Jun 01, 2016","0.92","0.94","0.94","0.87","1.31K","-2.41%"
"Jun 02, 2016","0.93","0.92","0.94","0.90","1.13K","1.59%"
"Jun 03, 2016","0.95","0.93","0.96","0.91","2.28K","2.42%"
"Jun 04, 2016","0.98","0.95","0.99","0.94","2.66K","2.58%"
"Jun 05, 2016","1.01","0.98","1.01","0.96","1.60K","3.37%"
"Jun 06, 2016","1.01","1.01","1.05","0.99","0.49K","0.00%"
"Jun 07, 2016","0.97","1.01","1.01","0.96","2.60K","-4.40%"
"Jun 08, 2016","1.00","0.97","1.01","0.97","0.79K","3.56%"
"Jun 09, 2016","1.15","1.00","1.23","0.99","1.45K","15.00%"
"Jun 10, 2016","1.14","1.15","1.19","1.08","1.94K","-0.87%"
"Jun 11, 2016","1.17","1.14","1.17","1.14","0.13K","2.63%"
"Jun 12, 2016","1.25","1.17","1.25","1.11","2.70K","6.84%"
"Jun 13, 2016","1.27","1.25","1.36","1.18","1.56K","1.60%"
"Jun 14, 2016","1.34","1.27","1.38","1.10","5.22K","5.51%"
"Jun 15, 2016","1.45","1.34","1.51","1.31","1.13K","8.21%"
"Jun 16, 2016","1.45","1.45","1.62","1.42","7.64K","0.00%"
"Jun 17, 2016","1.76","1.45","1.79","1.45","10.26K","21.38%"
"Jun 18, 2016","2.02","1.76","2.35","1.73","43.45K","14.77%"
"Jun 19, 2016","1.88","2.02","2.12","1.70","7.10K","-6.93%"
"Jun 20, 2016","1.77","1.88","1.91","1.70","3.89K","-5.85%"
"Jun 21, 2016","1.62","1.77","1.87","1.50","7.10K","-8.47%"
"Jun 22, 2016","1.52","1.62","1.74","1.52","6.84K","-6.17%"
"Jun 23, 2016","1.57","1.52","1.57","1.40","3.40K","3.29%"
"Jun 24, 2016","1.53","1.57","1.68","1.52","1.88K","-2.55%"
"Jun 25, 2016","1.57","1.53","1.66","1.52","1.58K","2.61%"
"Jun 26, 2016","1.51","1.57","1.61","1.46","0.28K","-3.82%"
"Jun 27, 2016","1.46","1.51","1.52","1.39","2.00K","-3.31%"
"Jun 28, 2016","1.46","1.46","1.51","1.43","1.33K","0.00%"
"Jun 29, 2016","1.53","1.46","1.61","1.45","8.55K","4.79%"
"Jun 30, 2016","1.58","1.53","1.62","1.50","1.02K","3.27%"
"Jul 01, 2016","1.69","1.58","1.71","1.58","0.80K","6.96%"
"Jul 02, 2016","1.74","1.69","1.99","1.62","3.86K","2.96%"
"Jul 03, 2016","1.73","1.74","1.86","1.62","1.69K","-0.57%"
"Jul 04, 2016","1.68","1.73","1.80","1.65","0.75K","-2.89%"
"Jul 05, 2016","1.74","1.68","1.75","1.64","1.25K","3.57%"
"Jul 06, 2016","1.95","1.74","1.97","1.71","2.34K","12.07%"
"Jul 07, 2016","1.83","1.95","2.20","1.76","9.45K","-6.15%"
"Jul 08, 2016","1.95","1.83","2.02","1.81","1.72K","6.56%"
"Jul 09, 2016","1.95","1.95","1.98","1.84","0.56K","0.00%"
"Jul 10, 2016","1.92","1.95","1.98","1.86","0.73K","-1.54%"
"Jul 11, 2016","1.97","1.92","2.02","1.88","2.36K","2.60%"
"Jul 12, 2016","2.01","1.97","2.06","1.96","3.58K","2.03%"
"Jul 13, 2016","1.96","2.01","2.01","1.92","1.09K","-2.49%"
"Jul 14, 2016","2.01","1.96","2.04","1.92","1.13K","2.55%"
"Jul 15, 2016","1.99","2.01","2.04","1.95","2.87K","-1.00%"
"Jul 16, 2016","2.01","1.99","2.06","1.98","1.18K","1.01%"
"Jul 17, 2016","1.97","2.01","2.02","1.96","0.28K","-1.99%"
"Jul 18, 2016","1.97","1.97","2.04","1.95","0.98K","0.00%"
"Jul 19, 2016","1.88","1.97","2.00","1.86","2.11K","-4.57%"
"Jul 20, 2016","1.79","1.88","1.93","1.74","3.82K","-4.79%"
"Jul 21, 2016","1.73","1.79","1.82","1.73","0.44K","-3.35%"
"Jul 22, 2016","1.83","1.73","1.85","1.70","1.60K","5.78%"
"Jul 23, 2016","1.90","1.83","1.90","1.80","0.85K","3.83%"
"Jul 24, 2016","1.87","1.90","1.93","1.81","1.34K","-1.58%"
"Jul 25, 2016","1.88","1.87","1.90","1.80","0.98K","0.53%"
"Jul 26, 2016","1.77","1.88","1.88","1.70","1.81K","-5.85%"
"Jul 27, 2016","1.94","1.77","1.94","1.76","0.78K","9.60%"
"Jul 28, 2016","1.88","1.94","1.95","1.83","0.79K","-3.09%"
"Jul 29, 2016","1.91","1.88","1.95","1.82","0.26K","1.60%"
"Jul 30, 2016","1.93","1.91","1.93","1.86","0.25K","1.05%"
"Jul 31, 2016","1.80","1.93","1.94","1.80","2.90K","-6.74%"
"Aug 01, 2016","1.70","1.80","1.83","1.70","1.23K","-5.56%"
"Aug 02, 2016","1.36","1.70","1.76","1.28","9.44K","-20.00%"
"Aug 03, 2016","1.58","1.36","1.66","1.36","10.53K","16.18%"
"Aug 04, 2016","1.87","1.58","1.93","1.58","3.15K","18.35%"
"Aug 05, 2016","1.80","1.87","1.90","1.74","0.43K","-3.74%"
"Aug 06, 2016","1.86","1.80","1.94","1.73","2.06K","3.33%"
"Aug 07, 2016","1.92","1.86","2.03","1.82","2.24K","3.23%"
"Aug 08, 2016","1.91","1.92","2.00","1.83","1.07K","-0.52%"
"Aug 09, 2016","2.09","1.91","2.10","1.90","1.98K","9.42%"
"Aug 10, 2016","2.02","2.09","2.13","1.99","2.66K","-3.35%"
"Aug 11, 2016","1.94","2.02","2.07","1.90","0.54K","-3.96%"
"Aug 12, 2016","1.95","1.94","2.06","1.90","2.05K","0.52%"
"Aug 13, 2016","1.97","1.95","2.06","1.91","1.33K","1.03%"
"Aug 14, 2016","1.97","1.97","2.50","1.87","27.51K","0.00%"
"Aug 15, 2016","2.17","1.97","2.50","1.97","38.04K","10.15%"
"Aug 16, 2016","2.24","2.17","2.25","1.96","1.28K","3.23%"
"Aug 17, 2016","2.27","2.24","2.27","2.01","1.47K","1.34%"
"Aug 18, 2016","2.21","2.27","2.28","2.13","2.56K","-2.64%"
"Aug 19, 2016","2.27","2.21","2.32","2.15","0.66K","2.71%"
"Aug 20, 2016","2.47","2.27","2.57","2.23","3.51K","8.81%"
"Aug 21, 2016","2.51","2.47","2.62","2.39","0.80K","1.62%"
"Aug 22, 2016","4.47","2.51","6.86","2.50","48.25K","78.09%"
"Aug 23, 2016","4.79","4.47","5.42","3.75","45.11K","7.16%"
"Aug 24, 2016","4.48","4.79","5.05","4.33","9.77K","-6.47%"
"Aug 25, 2016","4.15","4.48","4.56","3.70","13.37K","-7.37%"
"Aug 26, 2016","4.15","4.15","4.66","4.01","33.04K","0.00%"
"Aug 27, 2016","4.81","4.15","5.10","4.12","17.83K","15.90%"
"Aug 28, 2016","9.13","4.81","9.80","4.81","53.11K","89.81%"
"Aug 29, 2016","8.79","9.13","10.80","7.95","43.35K","-3.72%"
"Aug 30, 2016","8.40","8.79","9.50","7.83","16.94K","-4.44%"
"Aug 31, 2016","8.48","8.40","8.90","7.30","15.20K","0.95%"
"Sep 01, 2016","7.91","8.48","8.85","7.77","8.23K","-6.72%"
"Sep 02, 2016","9.86","7.91","10.80","7.77","28.11K","24.65%"
"Sep 03, 2016","11.18","9.86","15.25","9.83","62.45K","13.39%"
"Sep 04, 2016","13.84","11.18","14.00","10.07","20.05K","23.79%"
"Sep 05, 2016","13.90","13.84","14.34","12.50","27.45K","0.43%"
"Sep 06, 2016","12.67","13.90","14.52","12.05","15.53K","-8.85%"
"Sep 07, 2016","11.93","12.67","12.99","11.21","30.19K","-5.84%"
"Sep 08, 2016","12.90","11.93","13.11","11.60","9.83K","8.13%"
"Sep 09, 2016","12.59","12.90","13.82","12.00","8.69K","-2.40%"
"Sep 10, 2016","12.46","12.59","12.83","12.05","3.28K","-1.03%"
"Sep 11, 2016","10.97","12.46","12.59","10.58","10.66K","-11.96%"
"Sep 12, 2016","10.30","10.97","11.15","9.95","14.20K","-6.11%"
"Sep 13, 2016","10.70","10.30","11.62","9.80","15.08K","3.88%"
"Sep 14, 2016","10.40","10.70","11.09","10.40","6.42K","-2.80%"
"Sep 15, 2016","9.71","10.40","10.64","9.48","9.67K","-6.63%"
"Sep 16, 2016","8.92","9.71","9.88","8.78","3.22K","-8.14%"
"Sep 17, 2016","9.60","8.92","9.90","8.85","1.30K","7.62%"
"Sep 18, 2016","9.47","9.60","9.90","9.30","0.52K","-1.35%"
"Sep 19, 2016","10.53","9.47","10.75","9.07","6.63K","11.19%"
"Sep 20, 2016","11.29","10.53","11.70","10.30","7.93K","7.22%"
"Sep 21, 2016","9.79","11.29","11.29","9.79","7.03K","-13.29%"
"Sep 22, 2016","10.20","9.79","10.52","9.79","4.46K","4.19%"
"Sep 23, 2016","10.79","10.20","11.00","10.00","22.96K","5.78%"
"Sep 24, 2016","10.71","10.79","11.02","10.60","0.65K","-0.74%"
"Sep 25, 2016","10.20","10.71","10.71","10.20","0.46K","-4.76%"
"Sep 26, 2016","9.35","10.20","10.34","8.50","10.03K","-8.33%"
"Sep 27, 2016","9.28","9.35","9.63","9.19","1.42K","-0.75%"
"Sep 28, 2016","9.37","9.28","9.57","9.19","2.78K","0.97%"
"Sep 29, 2016","8.51","9.37","9.59","8.30","5.17K","-9.18%"
"Sep 30, 2016","8.52","8.51","8.75","7.99","5.80K","0.12%"
"Oct 01, 2016","7.44","8.52","8.52","7.15","5.52K","-12.68%"
"Oct 02, 2016","8.39","7.44","8.50","7.19","3.87K","12.77%"
"Oct 03, 2016","7.89","8.39","8.75","7.77","4.91K","-5.96%"
"Oct 04, 2016","7.60","7.89","8.13","7.55","1.84K","-3.68%"
"Oct 05, 2016","6.62","7.60","7.68","6.10","10.52K","-12.89%"
"Oct 06, 2016","7.20","6.62","7.84","6.37","9.62K","8.76%"
"Oct 07, 2016","6.77","7.20","7.80","6.70","3.27K","-5.97%"
"Oct 08, 2016","6.93","6.77","7.28","6.70","0.91K","2.36%"
"Oct 09, 2016","7.44","6.93","7.55","6.88","1.43K","7.36%"
"Oct 10, 2016","6.97","7.44","7.60","6.75","3.72K","-6.32%"
"Oct 11, 2016","7.34","6.97","7.83","6.60","4.30K","5.31%"
"Oct 12, 2016","7.21","7.34","7.66","7.21","1.95K","-1.77%"
"Oct 13, 2016","7.00","7.21","7.34","6.80","1.85K","-2.91%"
"Oct 14, 2016","6.94","7.00","7.18","6.85","0.80K","-0.86%"
"Oct 15, 2016","6.47","6.94","6.94","6.40","1.71K","-6.77%"
"Oct 16, 2016","6.52","6.47","6.67","6.16","2.36K","0.77%"
"Oct 17, 2016","6.26","6.52","6.52","5.74","3.14K","-3.99%"
"Oct 18, 2016","6.63","6.26","6.85","6.01","1.49K","5.91%"
"Oct 19, 2016","6.73","6.63","7.15","6.48","3.02K","1.51%"
"Oct 20, 2016","6.47","6.73","7.22","6.47","3.46K","-3.86%"
"Oct 21, 2016","6.90","6.47","6.98","6.46","1.06K","6.65%"
"Oct 22, 2016","6.46","6.90","6.90","6.27","0.97K","-6.38%"
"Oct 23, 2016","6.53","6.46","6.69","6.46","0.26K","1.08%"
"Oct 24, 2016","6.48","6.53","6.60","6.37","0.50K","-0.77%"
"Oct 25, 2016","6.15","6.48","6.48","5.70","1.38K","-5.09%"
"Oct 26, 2016","6.01","6.15","6.19","5.81","2.91K","-2.28%"
"Oct 27, 2016","6.17","6.01","6.40","5.93","1.80K","2.66%"
"Oct 28, 2016","5.70","6.17","6.32","5.62","5.15K","-7.62%"
"Oct 29, 2016","4.84","5.70","5.96","4.20","17.44K","-15.09%"
"Oct 30, 2016","5.55","4.84","5.71","4.84","16.16K","14.67%"
"Oct 31, 2016","5.12","5.55","5.67","4.81","9.05K","-7.75%"
"Nov 01, 2016","4.69","5.12","5.22","4.53","5.70K","-8.40%"
"Nov 02, 2016","4.53","4.69","5.02","4.53","3.28K","-3.41%"
"Nov 03, 2016","4.97","4.53","5.26","4.43","6.33K","9.71%"
"Nov 04, 2016","4.88","4.97","5.10","4.73","5.01K","-1.81%"
"Nov 05, 2016","5.05","4.88","5.05","4.83","0.75K","3.48%"
"Nov 06, 2016","5.00","5.05","5.08","4.84","0.71K","-0.99%"
"Nov 07, 2016","5.75","5.00","5.92","4.93","16.47K","15.00%"
"Nov 08, 2016","6.66","5.75","6.82","5.63","12.22K","15.83%"
"Nov 09, 2016","5.87","6.66","6.66","5.55","11.06K","-11.86%"
"Nov 10, 2016","6.13","5.87","6.48","5.87","3.15K","4.43%"
"Nov 11, 2016","6.95","6.13","7.02","5.90","21.45K","13.38%"
"Nov 12, 2016","7.58","6.95","7.68","6.58","7.12K","9.06%"
"Nov 13, 2016","7.10","7.58","8.10","7.10","9.84K","-6.33%"
"Nov 14, 2016","7.68","7.10","8.17","7.00","5.15K","8.17%"
"Nov 15, 2016","7.41","7.68","7.99","7.14","3.29K","-3.52%"
"Nov 16, 2016","6.83","7.41","7.49","6.06","8.65K","-7.83%"
"Nov 17, 2016","6.82","6.83","6.95","6.20","1.21K","-0.15%"
"Nov 18, 2016","6.70","6.82","7.08","6.48","1.53K","-1.76%"
"Nov 19, 2016","6.63","6.70","6.90","6.50","0.97K","-1.04%"
"Nov 20, 2016","6.64","6.63","6.90","6.45","2.91K","0.15%"
"Nov 21, 2016","6.77","6.64","6.87","6.56","0.71K","1.96%"
"Nov 22, 2016","7.45","6.77","8.15","6.75","7.82K","10.04%"
"Nov 23, 2016","7.96","7.45","8.05","7.40","2.40K","6.85%"
"Nov 24, 2016","7.72","7.96","8.32","7.50","5.22K","-3.02%"
"Nov 25, 2016","7.53","7.72","7.86","7.30","2.45K","-2.46%"
"Nov 26, 2016","7.52","7.53","7.79","7.39","1.47K","-0.13%"
"Nov 27, 2016","8.05","7.52","8.05","7.52","1.25K","7.05%"
"Nov 28, 2016","7.87","8.05","8.05","7.76","1.41K","-2.24%"
"Nov 29, 2016","7.67","7.87","7.96","7.38","0.95K","-2.54%"
"Nov 30, 2016","9.10","7.67","9.38","7.20","9.48K","18.64%"
"Dec 01, 2016","8.60","9.10","9.10","8.11","2.92K","-5.49%"
"Dec 02, 2016","8.06","8.60","8.66","7.87","5.30K","-6.28%"
"Dec 03, 2016","8.16","8.06","8.46","8.06","2.59K","1.24%"
"Dec 04, 2016","7.94","8.16","8.39","7.89","2.47K","-2.70%"
"Dec 05, 2016","7.87","7.94","8.07","7.63","2.10K","-0.88%"
"Dec 06, 2016","7.40","7.87","7.91","7.10","4.03K","-5.97%"
"Dec 07, 2016","7.91","7.40","7.91","7.29","1.69K","6.89%"
"Dec 08, 2016","7.87","7.91","8.07","7.65","0.88K","-0.51%"
"Dec 09, 2016","7.91","7.87","8.03","7.74","0.66K","0.51%"
"Dec 10, 2016","7.75","7.91","8.00","7.65","0.82K","-2.02%"
"Dec 11, 2016","7.86","7.75","8.09","7.64","0.81K","1.42%"
"Dec 12, 2016","8.00","7.86","8.00","7.76","1.24K","1.78%"
"Dec 13, 2016","8.06","8.00","8.20","7.90","0.50K","0.75%"
"Dec 14, 2016","8.44","8.06","8.57","8.06","1.62K","4.71%"
"Dec 15, 2016","8.49","8.44","8.52","8.27","1.06K","0.59%"
"Dec 16, 2016","8.50","8.49","8.50","8.28","0.42K","0.12%"
"Dec 17, 2016","8.31","8.50","8.50","8.22","1.32K","-2.24%"
"Dec 18, 2016","8.69","8.31","8.90","8.26","2.62K","4.57%"
"Dec 19, 2016","8.54","8.69","8.75","8.40","1.49K","-1.73%"
"Dec 20, 2016","8.48","8.54","8.75","8.38","0.62K","-0.70%"
"Dec 21, 2016","8.42","8.48","8.60","8.15","1.62K","-0.71%"
"Dec 22, 2016","8.85","8.42","9.40","8.25","3.78K","5.11%"
"Dec 23, 2016","9.45","8.85","9.74","8.80","8.63K","6.78%"
"Dec 24, 2016","9.60","9.45","9.67","9.45","1.10K","1.59%"
"Dec 25, 2016","9.71","9.60","11.00","7.25","17.22K","1.15%"
"Dec 26, 2016","10.24","9.71","10.50","9.70","4.89K","5.46%"
"Dec 27, 2016","12.47","10.24","13.00","10.20","15.53K","21.78%"
"Dec 28, 2016","14.05","12.47","14.60","12.15","16.78K","12.67%"
"Dec 29, 2016","13.13","14.05","14.31","12.22","15.96K","-6.55%"
"Dec 30, 2016","12.87","13.13","13.22","12.08","3.40K","-1.98%"
"Dec 31, 2016","13.79","12.87","14.00","12.76","5.65K","7.15%"
"Jan 01, 2017","13.57","13.79","14.31","13.40","3.79K","-1.60%"
"Jan 02, 2017","16.12","13.57","16.50","13.57","15.53K","18.79%"
"Jan 03, 2017","15.72","16.12","16.93","14.80","14.14K","-2.48%"
"Jan 04, 2017","18.32","15.72","18.45","15.44","18.22K","16.54%"
"Jan 05, 2017","15.92","18.32","18.47","14.39","38.39K","-13.10%"
"Jan 06, 2017","13.78","15.92","16.69","13.40","21.09K","-13.44%"
"Jan 07, 2017","13.00","13.78","14.13","12.20","20.01K","-5.66%"
"Jan 08, 2017","13.50","13.00","14.03","12.79","8.60K","3.85%"
"Jan 09, 2017","13.60","13.50","13.66","12.59","8.66K","0.74%"
"Jan 10, 2017","13.50","13.60","14.00","13.35","5.10K","-0.74%"
"Jan 11, 2017","11.73","13.50","13.63","11.01","26.77K","-13.11%"
"Jan 12, 2017","12.00","11.73","12.31","11.10","9.76K","2.30%"
"Jan 13, 2017","11.20","12.00","12.04","11.00","8.97K","-6.67%"
"Jan 14, 2017","11.08","11.20","11.70","10.95","7.10K","-1.07%"
"Jan 15, 2017","10.68","11.08","11.15","9.74","16.57K","-3.61%"
"Jan 16, 2017","10.51","10.68","11.00","10.25","11.55K","-1.59%"
"Jan 17, 2017","12.33","10.51","12.47","10.51","14.99K","17.32%"
"Jan 18, 2017","12.00","12.33","12.76","11.50","15.81K","-2.68%"
"Jan 19, 2017","12.15","12.00","12.35","11.65","6.53K","1.25%"
"Jan 20, 2017","11.88","12.15","12.20","11.75","5.53K","-2.22%"
"Jan 21, 2017","12.09","11.88","12.24","11.83","6.99K","1.77%"
"Jan 22, 2017","12.10","12.09","12.26","11.79","4.51K","0.08%"
"Jan 23, 2017","12.20","12.10","12.22","12.01","2.55K","0.83%"
"Jan 24, 2017","11.68","12.20","12.21","11.64","6.05K","-4.26%"
"Jan 25, 2017","11.81","11.68","11.82","11.33","8.53K","1.11%"
"Jan 26, 2017","11.91","11.81","12.14","11.60","4.12K","0.85%"
"Jan 27, 2017","12.15","11.91","12.15","11.58","4.29K","2.02%"
"Jan 28, 2017","12.94","12.15","13.15","12.01","13.02K","6.50%"
"Jan 29, 2017","12.63","12.94","13.23","12.42","2.64K","-2.40%"
"Jan 30, 2017","12.73","12.63","12.87","12.53","1.84K","0.79%"
"Jan 31, 2017","13.02","12.73","13.23","12.65","3.23K","2.28%"
"Feb 01, 2017","13.17","13.02","13.22","12.80","7.15K","1.15%"
"Feb 02, 2017","13.13","13.17","13.40","13.04","4.35K","-0.30%"
"Feb 03, 2017","12.56","13.13","13.17","12.02","13.20K","-4.34%"
"Feb 04, 2017","12.48","12.56","13.00","12.28","15.53K","-0.64%"
"Feb 05, 2017","12.60","12.48","12.82","12.48","2.38K","0.96%"
