open,high,low,close,5. volume,market cap
1.24350000,1.25870000,1.21350000,1.22560000,48729.20000000,48729.20000000
1.34360000,1.42320000,1.20850000,1.25090000,363118.00000000,363118.00000000
1.33990000,1.37110000,1.32830000,1.35300000,120972.93000000,120972.93000000
1.36310000,1.37400000,1.31220000,1.33980000,87000.45000000,87000.45000000
1.29950000,1.36660000,1.28260000,1.36280000,161802.55000000,161802.55000000
1.42040000,1.42880000,1.28820000,1.29560000,510727.57000000,510727.57000000
1.41850000,1.50980000,1.37500000,1.42040000,466327.00000000,466327.00000000
1.34270000,1.49880000,1.31950000,1.41590000,419131.68000000,419131.68000000
1.33680000,1.47270000,1.22120000,1.35020000,621190.96000000,621190.96000000
1.27990000,1.35890000,1.24250000,1.33040000,385382.16000000,385382.16000000
1.27610000,1.37200000,1.24800000,1.27990000,247509.85000000,247509.85000000
1.21660000,1.31180000,1.19710000,1.27750000,286640.44000000,286640.44000000
1.23010000,1.27340000,1.16610000,1.21680000,239184.93000000,239184.93000000
1.43130000,1.46900000,1.15000000,1.22690000,944603.75000000,944603.75000000
1.53200000,1.59020000,1.38760000,1.44830000,561862.00000000,561862.00000000
1.34260000,1.66500000,1.28720000,1.53280000,1457487.60000000,1457487.60000000
1.23630000,1.36420000,1.22010000,1.33900000,506022.86000000,506022.86000000
1.29780000,1.34410000,1.05210000,1.23470000,595686.77000000,595686.77000000
1.19100000,1.31000000,1.16880000,1.28810000,443316.40000000,443316.40000000
1.17490000,1.20310000,1.15890000,1.19000000,171816.66000000,171816.66000000
1.19000000,1.20830000,1.10720000,1.17110000,236318.18000000,236318.18000000
1.13760000,1.22210000,1.08500000,1.18810000,403526.45000000,403526.45000000
1.08920000,1.18000000,1.08410000,1.13750000,526979.53000000,526979.53000000
1.07250000,1.09400000,1.05060000,1.09380000,68655.58000000,68655.58000000
1.09500000,1.11530000,1.06010000,1.07420000,73032.55000000,73032.55000000
1.12760000,1.20000000,1.08040000,1.10200000,135879.79000000,135879.79000000
1.10200000,1.13000000,1.09750000,1.12990000,54021.59000000,54021.59000000
1.09770000,1.13910000,1.08050000,1.10190000,113709.14000000,113709.14000000
1.14000000,1.15000000,1.09760000,1.10510000,87131.10000000,87131.10000000
1.10420000,1.14920000,1.09410000,1.13430000,123484.69000000,123484.69000000
1.11000000,1.12170000,1.04980000,1.11660000,147842.46000000,147842.46000000
1.07200000,1.13770000,1.07200000,1.11290000,71782.31000000,71782.31000000
1.14260000,1.16310000,1.05000000,1.07500000,237413.89000000,237413.89000000
1.02620000,1.20000000,1.01330000,1.15100000,591167.48000000,591167.48000000
0.98750000,1.05570000,0.98530000,1.01860000,204377.26000000,204377.26000000
1.00510000,1.01690000,0.97750000,0.98700000,101901.83000000,101901.83000000
0.99260000,1.00360000,0.92610000,1.00120000,103273.01000000,103273.01000000
1.03010000,1.04540000,0.98850000,0.99350000,101030.73000000,101030.73000000
1.02890000,1.03230000,1.00840000,1.03010000,53796.70000000,53796.70000000
1.04280000,1.06530000,1.01930000,1.02900000,29352.92000000,29352.92000000
1.04630000,1.07640000,1.01300000,1.03800000,102040.80000000,102040.80000000
1.06790000,1.07980000,1.04260000,1.04750000,128620.12000000,128620.12000000
1.09100000,1.10610000,1.04780000,1.06360000,104411.07000000,104411.07000000
1.08450000,1.12500000,1.06800000,1.09100000,136330.37000000,136330.37000000
1.12600000,1.13880000,1.06560000,1.08200000,103139.16000000,103139.16000000
1.12410000,1.14370000,1.09560000,1.13170000,123762.81000000,123762.81000000
1.11990000,1.13830000,1.11320000,1.12800000,93785.21000000,93785.21000000
1.11220000,1.12990000,1.09000000,1.12000000,98817.35000000,98817.35000000
1.10250000,1.12980000,1.10170000,1.11870000,152842.73000000,152842.73000000
1.07340000,1.12110000,1.06390000,1.09580000,130862.79000000,130862.79000000
1.09650000,1.10060000,1.05560000,1.06980000,127223.18000000,127223.18000000
1.10820000,1.12970000,1.07630000,1.09730000,153924.06000000,153924.06000000
1.07110000,1.10890000,1.06000000,1.10410000,249975.75000000,249975.75000000
1.06600000,1.08280000,1.05730000,1.06940000,32228.26000000,32228.26000000
1.10820000,1.11190000,1.04870000,1.05970000,114693.12000000,114693.12000000
1.12090000,1.12290000,1.07870000,1.10660000,84553.93000000,84553.93000000
1.14650000,1.15530000,1.11000000,1.11670000,56645.57000000,56645.57000000
1.15790000,1.17730000,1.12370000,1.14650000,63062.45000000,63062.45000000
