"Date","Price","Open","High","Low","Vol.","Change %"
"Jun 03, 2019","19,392.1289","19,691.8984","21,859.3965","18,615.8203","0.03K","-1.52%"
"Jun 04, 2019","19,392.3516","19,392.1289","19,685.1191","19,193.8926","0.05K","0.00%"
"Jun 05, 2019","19,441.2871","19,392.3516","19,664.5879","19,256.7715","0.06K","0.25%"
"Jun 06, 2019","18,605.4590","19,441.2871","19,800.9648","18,120.6152","0.04K","-4.30%"
"Jun 07, 2019","19,025.6211","18,605.4590","19,064.4043","17,938.1055","0.04K","2.26%"
"Jun 08, 2019","19,384.5176","19,025.6211","19,505.0469","18,974.1172","0.03K","1.89%"
"Jun 09, 2019","19,805.9512","19,384.5176","20,588.9766","19,268.4609","0.03K","2.17%"
"Jun 10, 2019","19,985.0391","19,805.9512","20,859.8984","19,262.0000","0.04K","0.90%"
"Jun 11, 2019","20,091.5723","19,985.0391","20,273.7422","19,870.2070","0.03K","0.53%"
"Jun 12, 2019","20,281.9844","20,091.5723","20,487.2578","20,084.5410","0.04K","0.95%"
"Jun 13, 2019","20,583.6348","20,281.9844","20,650.6523","17,987.0977","0.03K","1.49%"
"Jun 14, 2019","21,488.1387","20,583.6348","21,581.7988","19,625.9766","0.03K","4.39%"
"Jun 15, 2019","21,524.0664","21,488.1387","21,800.3379","21,078.6797","0.04K","0.17%"
"Jun 16, 2019","20,956.5313","21,524.0664","22,219.0273","20,628.1094","0.06K","-2.64%"
"Jun 17, 2019","20,807.3457","20,956.5313","21,768.1113","19,473.3984","0.04K","-0.71%"
"Jun 18, 2019","21,300.0859","20,807.3457","21,410.6934","20,376.8184","0.06K","2.37%"
"Jun 19, 2019","21,319.8516","21,300.0859","22,242.6387","20,812.9590","0.04K","0.09%"
"Jun 20, 2019","22,153.5508","21,319.8516","22,562.3223","20,694.5313","0.03K","3.91%"
"Jun 21, 2019","22,581.4902","22,153.5508","22,811.3184","21,841.2246","0.05K","1.93%"
"Jun 22, 2019","22,518.8809","22,581.4902","24,414.8164","17,266.3848","0.10K","-0.28%"
"Jun 23, 2019","23,188.0605","22,518.8809","23,896.0605","21,100.9883","0.06K","2.97%"
"Jun 24, 2019","23,461.5957","23,188.0605","23,703.9297","23,133.6445","0.06K","1.18%"
"Jun 25, 2019","25,321.0586","24,153.3066","26,134.9980","23,771.5957","0.05K","7.93%"
"Jun 26, 2019","27,431.7813","25,321.0586","28,925.4492","24,500.9883","0.10K","8.34%"
"Jun 27, 2019","26,962.5684","27,431.7813","30,128.8750","21,323.3496","0.18K","-1.71%"
"Jun 28, 2019","25,924.3711","26,962.5684","30,000.0000","25,924.3711","0.14K","-3.85%"
"Jun 29, 2019","27,999.9121","25,924.3711","30,072.1523","25,924.3711","0.08K","8.01%"
"Jun 30, 2019","27,386.7285","27,999.9121","28,695.8770","27,301.0176","0.07K","-2.19%"
"Jul 01, 2019","26,071.1836","27,386.7285","28,989.5098","25,799.9395","0.10K","-4.80%"
"Jul 02, 2019","27,126.5957","26,071.1836","27,805.2246","24,914.9141","0.10K","4.05%"
"Jul 03, 2019","29,530.5996","27,126.5957","29,530.5996","27,126.5957","0.10K","8.86%"
