"Date","Price","Open","High","Low","Vol.","Change %"
"Oct 05, 2019","0.006975","0.006917","0.007095","0.006903","137.27K","0.81%"
"Oct 06, 2019","0.006926","0.006975","0.007052","0.006791","238.94K","-0.70%"
"Oct 07, 2019","0.007018","0.006925","0.007100","0.006857","226.58K","1.33%"
"Oct 08, 2019","0.006970","0.007017","0.007037","0.006929","90.94K","-0.68%"
"Oct 09, 2019","0.006908","0.006972","0.007090","0.006832","194.53K","-0.89%"
"Oct 10, 2019","0.006719","0.006905","0.006916","0.006678","122.58K","-2.74%"
"Oct 11, 2019","0.006763","0.006717","0.006764","0.006586","165.68K","0.65%"
"Oct 12, 2019","0.006714","0.006769","0.006769","0.006657","64.94K","-0.72%"
"Oct 13, 2019","0.006823","0.006711","0.006866","0.006703","91.76K","1.62%"
"Oct 14, 2019","0.006809","0.006823","0.006873","0.006780","96.26K","-0.21%"
"Oct 15, 2019","0.006689","0.006809","0.006856","0.006494","268.05K","-1.76%"
"Oct 16, 2019","0.006563","0.006688","0.006768","0.006433","223.38K","-1.88%"
"Oct 17, 2019","0.006807","0.006564","0.006812","0.006493","157.96K","3.72%"
"Oct 18, 2019","0.006698","0.006810","0.006810","0.006642","155.70K","-1.60%"
"Oct 19, 2019","0.006762","0.006697","0.006799","0.006644","104.16K","0.96%"
"Oct 20, 2019","0.006675","0.006762","0.006784","0.006663","131.05K","-1.29%"
"Oct 21, 2019","0.006658","0.006673","0.006716","0.006545","139.42K","-0.25%"
"Oct 22, 2019","0.006653","0.006657","0.006706","0.006570","93.99K","-0.08%"
"Oct 23, 2019","0.006628","0.006656","0.006656","0.006356","325.90K","-0.38%"
"Oct 24, 2019","0.006683","0.006624","0.006722","0.006555","150.09K","0.83%"
"Oct 25, 2019","0.006578","0.006682","0.006945","0.006560","395.90K","-1.57%"
"Oct 26, 2019","0.006142","0.006578","0.006604","0.005986","576.95K","-6.63%"
"Oct 27, 2019","0.006276","0.006141","0.006439","0.005996","322.25K","2.18%"
