"Date","Price","Open","High","Low","Vol.","Change %"
"Mar 12, 2018","0.028116","0.029390","0.029468","0.027801","24.29K","-4.33%"
"Mar 13, 2018","0.026903","0.028122","0.028249","0.026902","27.04K","-4.31%"
"Mar 14, 2018","0.026096","0.026923","0.027445","0.025602","37.81K","-3.00%"
"Mar 15, 2018","0.025680","0.026097","0.027443","0.025000","42.13K","-1.59%"
"Mar 16, 2018","0.025936","0.025679","0.026000","0.024929","38.33K","1.00%"
"Mar 17, 2018","0.025008","0.025939","0.025999","0.024663","31.34K","-3.58%"
"Mar 18, 2018","0.025467","0.025009","0.025575","0.023450","42.66K","1.84%"
"Mar 19, 2018","0.025200","0.025470","0.025893","0.024600","33.67K","-1.05%"
"Mar 20, 2018","0.025050","0.025255","0.025885","0.024529","34.18K","-0.60%"
"Mar 21, 2018","0.024443","0.025051","0.025941","0.024348","35.00K","-2.42%"
"Mar 22, 2018","0.024302","0.024448","0.024700","0.023815","29.70K","-0.58%"
"Mar 23, 2018","0.024051","0.024340","0.025180","0.023650","31.49K","-1.03%"
"Mar 24, 2018","0.024242","0.024006","0.024274","0.023910","24.70K","0.79%"
"Mar 25, 2018","0.024919","0.024174","0.024977","0.023833","27.71K","2.79%"
"Mar 26, 2018","0.024022","0.024969","0.025000","0.023751","28.88K","-3.60%"
"Mar 27, 2018","0.024012","0.024023","0.024298","0.023153","30.37K","-0.04%"
"Mar 28, 2018","0.024989","0.024012","0.025224","0.023864","30.24K","4.07%"
"Mar 29, 2018","0.024748","0.024990","0.025304","0.024409","39.42K","-0.96%"
"Mar 30, 2018","0.025124","0.024772","0.025284","0.024021","29.47K","1.52%"
"Mar 31, 2018","0.025666","0.025124","0.025847","0.024925","25.45K","2.16%"
"Apr 01, 2018","0.025569","0.025599","0.026002","0.025168","27.09K","-0.38%"
"Apr 02, 2018","0.025010","0.025597","0.025768","0.024926","27.19K","-2.19%"
"Apr 03, 2018","0.025456","0.025009","0.025488","0.024732","29.39K","1.78%"
"Apr 04, 2018","0.024903","0.025457","0.025500","0.024784","27.67K","-2.17%"
"Apr 05, 2018","0.025423","0.024905","0.025799","0.024765","33.28K","2.09%"
"Apr 06, 2018","0.024393","0.025425","0.025989","0.024327","30.20K","-4.05%"
"Apr 07, 2018","0.024595","0.024430","0.024796","0.024293","21.49K","0.83%"
"Apr 08, 2018","0.024730","0.024595","0.024785","0.024098","25.12K","0.55%"
"Apr 09, 2018","0.024601","0.024729","0.025061","0.024476","23.92K","-0.52%"
"Apr 10, 2018","0.024162","0.024601","0.024699","0.023963","28.32K","-1.78%"
"Apr 11, 2018","0.024281","0.024143","0.024399","0.023800","33.68K","0.49%"
"Apr 12, 2018","0.024332","0.024253","0.024814","0.023800","41.05K","0.21%"
"Apr 13, 2018","0.024084","0.024334","0.024631","0.023889","39.41K","-1.02%"
"Apr 14, 2018","0.023840","0.024009","0.024286","0.023677","27.89K","-1.01%"
"Apr 15, 2018","0.024159","0.023793","0.024548","0.023740","29.63K","1.34%"
"Apr 16, 2018","0.024057","0.024101","0.024365","0.023807","32.59K","-0.42%"
"Apr 17, 2018","0.024691","0.024100","0.024981","0.024057","38.89K","2.64%"
"Apr 18, 2018","0.028046","0.024691","0.029761","0.024688","108.82K","13.59%"
"Apr 19, 2018","0.028749","0.027993","0.029053","0.027372","61.14K","2.51%"
"Apr 20, 2018","0.030642","0.028704","0.030719","0.028561","57.38K","6.58%"
