open,high,low,close,5. volume,market cap
0.00385400,0.00385600,0.00335100,0.00372100,6695913.00000000,6695913.00000000
0.00403700,0.00412500,0.00380000,0.00382300,16035274.00000000,16035274.00000000
0.00411100,0.00438000,0.00398000,0.00403700,63876187.00000000,63876187.00000000
0.00410800,0.00420000,0.00396100,0.00409100,22728585.00000000,22728585.00000000
0.00382300,0.00412500,0.00380200,0.00411600,18271569.00000000,18271569.00000000
0.00415900,0.00418700,0.00382000,0.00383500,17205346.00000000,17205346.00000000
0.00409500,0.00452500,0.00404500,0.00417100,66536244.00000000,66536244.00000000
0.00399300,0.00413100,0.00391400,0.00413100,13523029.00000000,13523029.00000000
0.00416200,0.00428100,0.00391100,0.00402900,21858919.00000000,21858919.00000000
0.00407400,0.00420100,0.00394000,0.00420000,21949810.00000000,21949810.00000000
0.00400500,0.00415000,0.00392500,0.00405400,14125197.00000000,14125197.00000000
0.00387500,0.00415400,0.00377800,0.00401100,42058147.00000000,42058147.00000000
0.00392600,0.00456500,0.00369500,0.00387500,14576419.00000000,14576419.00000000
0.00438400,0.00445300,0.00361900,0.00394400,43677322.00000000,43677322.00000000
0.00453500,0.00499600,0.00427600,0.00438500,67276504.00000000,67276504.00000000
0.00408500,0.00461900,0.00408400,0.00447000,50186523.00000000,50186523.00000000
0.00409600,0.00422900,0.00402300,0.00408400,19155663.00000000,19155663.00000000
0.00413400,0.00419000,0.00384000,0.00409600,44548874.00000000,44548874.00000000
0.00400500,0.00422900,0.00386000,0.00410200,37471717.00000000,37471717.00000000
0.00392800,0.00410300,0.00383900,0.00400500,31621010.00000000,31621010.00000000
0.00381600,0.00403300,0.00375300,0.00391300,19361283.00000000,19361283.00000000
0.00388700,0.00410400,0.00362900,0.00381600,29771567.00000000,29771567.00000000
0.00376700,0.00395000,0.00372600,0.00388800,25885110.00000000,25885110.00000000
0.00360700,0.00377200,0.00357200,0.00374600,13098269.00000000,13098269.00000000
0.00352900,0.00374100,0.00352800,0.00364100,9551367.00000000,9551367.00000000
0.00379900,0.00379900,0.00350200,0.00353400,13491305.00000000,13491305.00000000
0.00361100,0.00399000,0.00355800,0.00380200,40376215.00000000,40376215.00000000
0.00390200,0.00395300,0.00352000,0.00358600,19933715.00000000,19933715.00000000
0.00419900,0.00422500,0.00385800,0.00386000,21848334.00000000,21848334.00000000
0.00393900,0.00423400,0.00392100,0.00423400,20684788.00000000,20684788.00000000
0.00377900,0.00421300,0.00374600,0.00390300,17709732.00000000,17709732.00000000
0.00363900,0.00405300,0.00361000,0.00377900,14640723.00000000,14640723.00000000
0.00415700,0.00420700,0.00355100,0.00362600,35858359.00000000,35858359.00000000
0.00353300,0.00424400,0.00323800,0.00412500,31885391.00000000,31885391.00000000
0.00319400,0.00374800,0.00313700,0.00350800,26704369.00000000,26704369.00000000
0.00328600,0.00328600,0.00308700,0.00317300,14234461.00000000,14234461.00000000
0.00330100,0.00331300,0.00312900,0.00328700,10698305.00000000,10698305.00000000
0.00324500,0.00339900,0.00315000,0.00331700,9186736.00000000,9186736.00000000
0.00324200,0.00331500,0.00310000,0.00320900,5028235.00000000,5028235.00000000
0.00315700,0.00325700,0.00311700,0.00318800,6029820.00000000,6029820.00000000
0.00326400,0.00332900,0.00309800,0.00314600,9086605.00000000,9086605.00000000
0.00334200,0.00344500,0.00325000,0.00328900,8842949.00000000,8842949.00000000
0.00360300,0.00404000,0.00322100,0.00333400,50023371.00000000,50023371.00000000
0.00349900,0.00365000,0.00341800,0.00361700,16566094.00000000,16566094.00000000
0.00359100,0.00369900,0.00340700,0.00349600,8687998.00000000,8687998.00000000
0.00372700,0.00374300,0.00359400,0.00361800,4700274.00000000,4700274.00000000
0.00351000,0.00389300,0.00348100,0.00372600,23979592.00000000,23979592.00000000
0.00359300,0.00383400,0.00348900,0.00352000,23571557.00000000,23571557.00000000
0.00345000,0.00398200,0.00345000,0.00361300,50457068.00000000,50457068.00000000
0.00297300,0.00361600,0.00294200,0.00349400,29382258.00000000,29382258.00000000
0.00307000,0.00311400,0.00294300,0.00297500,13438898.00000000,13438898.00000000
0.00315800,0.00327500,0.00304400,0.00308900,7291945.00000000,7291945.00000000
0.00307900,0.00321700,0.00305200,0.00315000,6171124.00000000,6171124.00000000
0.00301600,0.00310400,0.00298800,0.00308000,5855103.00000000,5855103.00000000
0.00333300,0.00339900,0.00300100,0.00305600,16232922.00000000,16232922.00000000
0.00327000,0.00343400,0.00322900,0.00333300,13215090.00000000,13215090.00000000
0.00324800,0.00340700,0.00319500,0.00325500,15966789.00000000,15966789.00000000
0.00327300,0.00343300,0.00318300,0.00325500,13313254.00000000,13313254.00000000
0.00321600,0.00339600,0.00316000,0.00325600,11736550.00000000,11736550.00000000
0.00320400,0.00328600,0.00314300,0.00321700,4599358.00000000,4599358.00000000
0.00317400,0.00345600,0.00317300,0.00320400,20996789.00000000,20996789.00000000
0.00286000,0.00325000,0.00282900,0.00317300,29905329.00000000,29905329.00000000
0.00279400,0.00289700,0.00271600,0.00285500,8443834.00000000,8443834.00000000
0.00271100,0.00281100,0.00268400,0.00281100,6000418.00000000,6000418.00000000
0.00294000,0.00300700,0.00269500,0.00272000,16611423.00000000,16611423.00000000
0.00295500,0.00296800,0.00288500,0.00294000,4349294.00000000,4349294.00000000
0.00294200,0.00299100,0.00288900,0.00295400,5552525.00000000,5552525.00000000
0.00292900,0.00298300,0.00288500,0.00294100,6550238.00000000,6550238.00000000
0.00302000,0.00304500,0.00278800,0.00290800,17857254.00000000,17857254.00000000
