open,high,low,close,5. volume,market cap
0.50225000,0.51600000,0.49596000,0.51431000,963892.30000000,963892.30000000
0.51063000,0.53034000,0.49547000,0.50156000,11103039.20000000,11103039.20000000
0.49719000,0.53900000,0.49719000,0.51029000,13048632.20000000,13048632.20000000
0.45761000,0.50605000,0.44758000,0.49749000,18726833.60000000,18726833.60000000
0.46152000,0.47321000,0.41214000,0.45784000,21983663.80000000,21983663.80000000
0.43569000,0.46270000,0.39832000,0.46117000,21283819.90000000,21283819.90000000
0.52105000,0.52151000,0.42895000,0.43570000,21108283.80000000,21108283.80000000
0.53382000,0.55000000,0.51483000,0.51943000,9244704.30000000,9244704.30000000
0.54283000,0.54831000,0.52385000,0.53357000,8518089.70000000,8518089.70000000
0.53567000,0.57500000,0.52501000,0.54284000,13320614.60000000,13320614.60000000
0.57877000,0.58766000,0.47946000,0.53423000,28779402.70000000,28779402.70000000
0.53535000,0.59499000,0.51749000,0.57968000,30802925.50000000,30802925.50000000
0.53658000,0.54370000,0.51050000,0.53524000,13054024.50000000,13054024.50000000
0.55271000,0.56552000,0.50516000,0.53565000,18474173.00000000,18474173.00000000
0.57071000,0.58963000,0.53974000,0.55349000,20316914.20000000,20316914.20000000
0.56525000,0.60359000,0.53650000,0.57005000,19473480.30000000,19473480.30000000
0.54786000,0.58000000,0.51973000,0.56519000,21592440.90000000,21592440.90000000
0.51297000,0.58029000,0.47109000,0.54750000,27809486.40000000,27809486.40000000
0.44958000,0.51500000,0.43948000,0.51300000,21834882.00000000,21834882.00000000
0.52305000,0.52339000,0.44175000,0.44951000,29180291.00000000,29180291.00000000
0.46821000,0.52889000,0.44882000,0.52188000,26076455.20000000,26076455.20000000
0.57375000,0.58432000,0.44034000,0.46669000,47051840.80000000,47051840.80000000
0.60057000,0.62661000,0.56100000,0.57286000,13325955.10000000,13325955.10000000
0.58076000,0.65184000,0.57576000,0.60141000,20306310.70000000,20306310.70000000
0.57046000,0.59464000,0.55276000,0.58152000,20577532.60000000,20577532.60000000
0.60596000,0.64466000,0.55100000,0.57046000,30574487.60000000,30574487.60000000
0.58802000,0.62743000,0.54132000,0.60690000,27152698.00000000,27152698.00000000
0.68745000,0.70400000,0.58359000,0.58793000,24578371.20000000,24578371.20000000
0.69439000,0.72140000,0.65150000,0.68745000,24502443.30000000,24502443.30000000
0.76354000,0.77499000,0.63584000,0.69261000,26890907.80000000,26890907.80000000
0.69042000,0.76628000,0.66954000,0.76272000,20358477.50000000,20358477.50000000
0.68319000,0.70727000,0.64044000,0.69044000,17398598.40000000,17398598.40000000
0.67904000,0.72300000,0.65652000,0.68271000,29003741.80000000,29003741.80000000
0.55014000,0.70500000,0.52649000,0.67894000,38036643.80000000,38036643.80000000
0.57651000,0.59100000,0.52858000,0.55134000,20219876.30000000,20219876.30000000
0.58873000,0.59624000,0.49460000,0.57650000,27073241.80000000,27073241.80000000
0.52756000,0.60899000,0.45152000,0.58873000,52011677.00000000,52011677.00000000
0.64824000,0.67500000,0.46051000,0.52692000,66830018.30000000,66830018.30000000
0.50769000,0.67530000,0.48922000,0.64840000,50861590.00000000,50861590.00000000
0.68817000,0.71500000,0.45000000,0.50855000,49697668.20000000,49697668.20000000
0.75285000,0.75490000,0.56000000,0.68977000,45310528.80000000,45310528.80000000
0.74299000,0.79265000,0.72300000,0.75413000,32407645.80000000,32407645.80000000
0.78288000,0.80204000,0.72845000,0.74250000,24506607.50000000,24506607.50000000
0.78271000,0.81800000,0.76110000,0.78303000,23515846.40000000,23515846.40000000
0.80743000,0.82456000,0.77238000,0.78215000,23381331.20000000,23381331.20000000
0.76761000,0.84250000,0.74355000,0.80756000,41234384.40000000,41234384.40000000
0.82100000,0.86717000,0.71800000,0.76918000,51944498.20000000,51944498.20000000
0.77094000,0.89985000,0.72711000,0.82023000,99478286.20000000,99478286.20000000
0.73109000,0.78219000,0.65000000,0.77094000,97610760.40000001,97610760.40000001
0.56404000,0.74990000,0.56190000,0.73183000,70111394.40000001,70111394.40000001
0.58233000,0.59200000,0.54258000,0.56512000,17756725.80000000,17756725.80000000
0.54240000,0.59500000,0.50867000,0.58236000,22007664.70000000,22007664.70000000
0.64689000,0.66500000,0.53671000,0.54226000,29653880.40000000,29653880.40000000
0.54655000,0.66000000,0.54655000,0.64776000,28304898.90000000,28304898.90000000
0.58343000,0.60877000,0.51500000,0.54655000,26250916.00000000,26250916.00000000
0.58888000,0.62964000,0.55000000,0.58343000,29060383.00000000,29060383.00000000
0.52939000,0.62175000,0.52803000,0.58888000,35332890.00000000,35332890.00000000
0.47109000,0.55000000,0.45573000,0.52917000,38819543.80000000,38819543.80000000
0.45962000,0.50000000,0.43606000,0.47109000,33758155.70000000,33758155.70000000
0.41367000,0.46080000,0.39984000,0.45934000,36719095.10000000,36719095.10000000
0.44192000,0.46859000,0.39816000,0.41316000,51720029.30000000,51720029.30000000
