open,high,low,close,5. volume,market cap
0.92580000,0.92760000,0.89820000,0.90890000,105791.58000000,105791.58000000
0.97370000,0.97500000,0.89130000,0.92720000,1010471.59000000,1010471.59000000
0.97670000,1.02120000,0.96050000,0.97370000,601330.00000000,601330.00000000
0.98040000,0.98500000,0.92160000,0.97480000,686741.45000000,686741.45000000
0.92870000,0.98900000,0.91240000,0.98000000,459034.25000000,459034.25000000
1.05210000,1.06260000,0.92000000,0.92860000,1131087.75000000,1131087.75000000
0.99360000,1.05240000,0.97850000,1.05180000,1105164.15000000,1105164.15000000
0.93590000,1.02900000,0.92140000,0.99280000,913199.22000000,913199.22000000
1.02840000,1.08470000,0.92270000,0.93730000,1281784.19000000,1281784.19000000
0.97220000,1.02950000,0.95620000,1.02710000,1137984.08000000,1137984.08000000
0.98940000,1.03200000,0.94130000,0.97220000,976584.95000000,976584.95000000
0.92290000,1.00710000,0.90690000,0.98950000,870275.52000000,870275.52000000
0.93840000,0.95450000,0.85940000,0.92660000,1018261.03000000,1018261.03000000
1.08220000,1.10150000,0.85010000,0.93510000,2874709.84000000,2874709.84000000
1.20790000,1.24000000,1.04960000,1.08350000,1519597.70000000,1519597.70000000
1.16050000,1.22000000,1.09540000,1.20790000,2411141.60000000,2411141.60000000
1.02130000,1.17000000,1.00700000,1.15990000,2607068.06000000,2607068.06000000
1.03630000,1.04880000,0.95270000,1.02540000,1342485.47000000,1342485.47000000
0.97460000,1.07700000,0.97270000,1.03900000,1523566.64000000,1523566.64000000
0.96300000,1.04120000,0.95270000,0.97440000,941345.83000000,941345.83000000
0.97760000,1.01680000,0.93080000,0.96290000,975392.14000000,975392.14000000
1.03870000,1.05000000,0.91700000,0.97690000,1614494.23000000,1614494.23000000
1.02160000,1.08000000,1.01610000,1.03910000,1348810.05000000,1348810.05000000
1.01290000,1.08000000,0.99360000,1.02500000,1037830.45000000,1037830.45000000
0.99680000,1.09870000,0.97120000,1.01290000,1920524.09000000,1920524.09000000
0.99180000,1.00800000,0.92950000,0.99580000,1660353.96000000,1660353.96000000
0.91680000,1.03000000,0.90940000,0.98750000,1299710.16000000,1299710.16000000
0.92850000,1.00220000,0.90120000,0.91720000,1577824.56000000,1577824.56000000
1.00280000,1.07910000,0.92410000,0.92690000,1771906.99000000,1771906.99000000
0.88400000,1.02340000,0.86490000,1.00390000,2568822.17000000,2568822.17000000
0.88560000,0.94260000,0.83100000,0.88510000,2751601.99000000,2751601.99000000
0.73280000,0.91000000,0.71830000,0.88590000,2116792.74000000,2116792.74000000
0.78750000,0.85780000,0.68890000,0.73580000,2183635.41000000,2183635.41000000
0.68490000,0.81100000,0.67940000,0.78690000,1595272.06000000,1595272.06000000
0.67410000,0.70410000,0.64340000,0.68430000,1274042.77000000,1274042.77000000
0.70740000,0.71000000,0.64370000,0.67370000,1370680.70000000,1370680.70000000
0.72640000,0.73160000,0.69190000,0.70740000,933238.92000000,933238.92000000
0.75610000,0.79140000,0.71680000,0.72660000,581444.09000000,581444.09000000
0.72690000,0.76030000,0.71550000,0.75310000,721763.01000000,721763.01000000
