open,high,low,close,5. volume,market cap
95.03000000,95.09000000,93.60000000,93.60000000,6541.68861000,6541.68861000
101.52000000,101.74000000,93.20000000,95.01000000,90673.34999000,90673.34999000
102.02000000,104.44000000,100.30000000,101.53000000,79537.60729000,79537.60729000
102.97000000,104.64000000,99.17000000,102.09000000,80287.08440000,80287.08440000
98.84000000,103.65000000,96.58000000,102.99000000,91170.71242000,91170.71242000
107.50000000,111.07000000,97.20000000,98.86000000,123974.68291000,123974.68291000
105.21000000,108.39000000,103.60000000,107.54000000,112182.70218000,112182.70218000
103.88000000,107.98000000,100.51000000,105.23000000,218429.70100000,218429.70100000
112.83000000,116.00000000,97.00000000,103.91000000,327861.21345000,327861.21345000
108.13000000,118.44000000,106.58000000,112.83000000,349570.55529000,349570.55529000
108.92000000,114.52000000,104.10000000,108.15000000,354665.01410000,354665.01410000
92.25000000,113.74000000,90.96000000,109.07000000,385819.18284000,385819.18284000
91.79000000,98.00000000,86.81000000,92.32000000,211481.22952000,211481.22952000
102.02000000,104.17000000,83.33000000,91.83000000,426643.49588000,426643.49588000
114.45000000,116.15000000,97.96000000,102.06000000,387462.45355000,387462.45355000
94.27000000,123.06000000,92.13000000,114.50000000,683633.09539000,683633.09539000
90.49000000,95.51000000,89.32000000,94.24000000,225691.05838000,225691.05838000
94.51000000,95.45000000,85.52000000,90.45000000,275616.21332000,275616.21332000
83.31000000,94.65000000,82.86000000,94.57000000,267277.64828000,267277.64828000
82.24000000,84.88000000,82.04000000,83.36000000,107251.80646000,107251.80646000
80.06000000,84.85000000,77.76000000,82.21000000,132138.66925000,132138.66925000
83.22000000,83.80000000,76.83000000,80.05000000,139284.11397000,139284.11397000
80.65000000,83.92000000,80.08000000,83.21000000,130935.68606000,130935.68606000
75.02000000,82.70000000,74.47000000,80.66000000,153555.21736000,153555.21736000
77.32000000,77.69000000,73.51000000,74.98000000,131946.35171000,131946.35171000
77.77000000,79.90000000,74.41000000,77.29000000,131760.44644000,131760.44644000
77.70000000,79.40000000,75.66000000,77.74000000,116957.99186000,116957.99186000
69.30000000,79.85000000,68.31000000,77.69000000,366353.56972000,366353.56972000
68.84000000,71.60000000,68.68000000,69.31000000,92994.50111000,92994.50111000
68.11000000,69.78000000,67.38000000,68.86000000,95086.52861000,95086.52861000
68.05000000,69.07000000,66.29000000,68.09000000,100836.76846000,100836.76846000
66.55000000,69.28000000,65.64000000,68.06000000,83662.10554000,83662.10554000
70.03000000,72.20000000,64.92000000,66.57000000,172737.26606000,172737.26606000
67.79000000,70.78000000,67.39000000,70.09000000,173271.68309000,173271.68309000
64.70000000,70.27000000,63.56000000,67.78000000,145068.35795000,145068.35795000
64.32000000,65.28000000,62.21000000,64.75000000,97632.54814000,97632.54814000
64.91000000,65.48000000,63.09000000,64.32000000,110101.13633000,110101.13633000
68.79000000,69.60000000,64.71000000,64.95000000,120342.39635000,120342.39635000
70.10000000,70.68000000,68.19000000,68.79000000,75798.69681000,75798.69681000
69.70000000,73.00000000,68.57000000,70.08000000,136272.27806000,136272.27806000
67.08000000,72.63000000,64.01000000,69.69000000,194096.32743000,194096.32743000
67.91000000,68.80000000,65.65000000,67.10000000,65662.37067000,65662.37067000
70.71000000,71.12000000,66.70000000,67.91000000,94951.20751000,94951.20751000
69.18000000,72.19000000,68.99000000,70.75000000,78640.63515000,78640.63515000
71.05000000,72.49000000,68.38000000,69.19000000,91195.42775000,91195.42775000
73.25000000,73.73000000,70.33000000,71.06000000,79876.78455000,79876.78455000
72.16000000,73.93000000,71.39000000,73.31000000,90257.44587000,90257.44587000
74.94000000,75.30000000,70.69000000,72.13000000,99986.52481000,99986.52481000
74.73000000,77.95000000,74.04000000,74.98000000,101514.41465000,101514.41465000
70.65000000,77.14000000,70.38000000,74.73000000,116971.25433000,116971.25433000
74.95000000,77.50000000,70.22000000,70.65000000,198990.03614000,198990.03614000
67.30000000,78.57000000,66.13000000,74.93000000,213179.35771000,213179.35771000
67.31000000,67.34000000,66.51000000,67.29000000,20561.61781000,20561.61781000
66.11000000,67.52000000,65.25000000,67.33000000,41132.36407000,41132.36407000
69.27000000,70.07000000,65.41000000,66.06000000,69086.25891000,69086.25891000
70.04000000,70.46000000,68.07000000,69.27000000,44488.21276000,44488.21276000
71.28000000,72.10000000,68.96000000,70.05000000,59447.33296000,59447.33296000
71.64000000,73.47000000,70.43000000,71.23000000,55479.72254000,55479.72254000
71.70000000,74.51000000,69.97000000,71.66000000,117879.61695000,117879.61695000
67.89000000,72.57000000,67.67000000,71.71000000,92053.86309000,92053.86309000
67.27000000,69.34000000,67.27000000,67.92000000,66528.35830000,66528.35830000
66.38000000,67.84000000,65.79000000,67.27000000,54767.81538000,54767.81538000
65.91000000,67.34000000,64.18000000,66.34000000,62003.42310000,62003.42310000
65.24000000,66.26000000,64.07000000,65.94000000,43924.68321000,43924.68321000
67.17000000,68.35000000,64.61000000,65.28000000,65797.61288000,65797.61288000
66.39000000,67.28000000,65.59000000,67.15000000,37964.63090000,37964.63090000
65.59000000,66.82000000,64.93000000,66.39000000,36006.25321000,36006.25321000
65.93000000,66.60000000,65.46000000,65.60000000,32303.80976000,32303.80976000
67.93000000,68.79000000,63.86000000,65.95000000,71495.95848000,71495.95848000
69.18000000,71.03000000,67.18000000,68.06000000,85616.21147000,85616.21147000
68.49000000,69.18000000,66.65000000,69.17000000,43568.97922000,43568.97922000
67.35000000,68.82000000,66.64000000,68.45000000,56185.46643000,56185.46643000
68.84000000,69.98000000,67.01000000,67.35000000,61803.69181000,61803.69181000
