open,high,low,close,5. volume,market cap
502.30000000,505.93000000,498.01000000,499.70000000,219.48533000,219.48533000
518.91000000,524.20000000,492.32000000,503.11000000,5223.51716000,5223.51716000
529.12000000,529.76000000,510.16000000,518.97000000,4337.58546000,4337.58546000
533.20000000,537.46000000,509.81000000,528.65000000,6782.81861000,6782.81861000
524.07000000,538.14000000,518.82000000,533.53000000,8682.14009000,8682.14009000
592.34000000,599.35000000,521.32000000,524.29000000,8711.90842000,8711.90842000
560.67000000,598.61000000,556.47000000,592.75000000,2740.89156000,2740.89156000
527.81000000,564.94000000,521.86000000,560.67000000,2216.65434000,2216.65434000
568.28000000,570.37000000,500.73000000,528.50000000,5075.84102000,5075.84102000
546.12000000,584.75000000,534.80000000,568.12000000,3356.91968000,3356.91968000
529.82000000,547.88000000,522.19000000,546.12000000,1993.13982000,1993.13982000
514.53000000,534.64000000,508.50000000,530.68000000,2839.73662000,2839.73662000
526.79000000,542.46000000,508.04000000,514.73000000,5080.76454000,5080.76454000
561.35000000,570.78000000,489.60000000,526.63000000,10772.85445000,10772.85445000
600.44000000,613.32000000,544.55000000,561.93000000,4282.00888000,4282.00888000
603.18000000,650.00000000,578.59000000,600.54000000,4925.65208000,4925.65208000
562.67000000,608.35000000,547.05000000,602.51000000,3803.59719000,3803.59719000
551.99000000,585.52000000,513.49000000,562.66000000,7566.30444000,7566.30444000
515.79000000,553.73000000,515.78000000,552.62000000,4188.76350000,4188.76350000
509.38000000,526.44000000,507.13000000,515.93000000,4491.17597000,4491.17597000
510.66000000,528.08000000,500.69000000,509.40000000,4164.45835000,4164.45835000
526.75000000,536.85000000,505.32000000,510.87000000,5824.98900000,5824.98900000
516.74000000,529.82000000,511.39000000,525.68000000,3284.32379000,3284.32379000
515.64000000,529.77000000,507.68000000,517.98000000,2211.53777000,2211.53777000
529.30000000,535.40000000,499.52000000,515.64000000,4882.33578000,4882.33578000
555.42000000,556.93000000,519.93000000,529.26000000,2438.50798000,2438.50798000
534.99000000,556.92000000,530.80000000,554.86000000,1308.46263000,1308.46263000
544.26000000,551.46000000,523.34000000,533.96000000,1631.50997000,1631.50997000
