open,high,low,close,5. volume,market cap
0.03136000,0.03141000,0.02990000,0.03029000,44547517.90000000,44547517.90000000
0.03555000,0.03558000,0.03069000,0.03135000,501573771.80000001,501573771.80000001
0.03536000,0.03649000,0.03345000,0.03555000,379986012.80000001,379986012.80000001
0.03401000,0.03600000,0.03340000,0.03538000,438252286.89999998,438252286.89999998
0.02951000,0.03485000,0.02902000,0.03402000,364215975.00000000,364215975.00000000
0.03360000,0.03490000,0.02887000,0.02954000,387244987.50000000,387244987.50000000
0.03112000,0.03397000,0.03060000,0.03360000,373468058.60000002,373468058.60000002
0.02798000,0.03349000,0.02750000,0.03114000,485463891.89999998,485463891.89999998
0.02934000,0.03138000,0.02647000,0.02796000,447537651.30000001,447537651.30000001
0.02930000,0.03099000,0.02771000,0.02933000,528772837.50000000,528772837.50000000
0.02673000,0.03092000,0.02630000,0.02928000,511569050.30000001,511569050.30000001
0.02463000,0.02846000,0.02401000,0.02673000,472877350.39999998,472877350.39999998
0.02584000,0.02680000,0.02293000,0.02465000,355007375.39999998,355007375.39999998
0.02876000,0.03300000,0.02223000,0.02582000,1461119468.20000005,1461119468.20000005
0.02538000,0.03681000,0.02490000,0.02879000,1682762928.70000005,1682762928.70000005
0.02443000,0.02587000,0.02302000,0.02535000,431994697.89999998,431994697.89999998
0.02262000,0.02450000,0.02217000,0.02442000,220867670.40000001,220867670.40000001
0.02371000,0.02418000,0.02111000,0.02260000,242693682.30000001,242693682.30000001
0.02252000,0.02385000,0.02213000,0.02371000,308450359.60000002,308450359.60000002
0.02111000,0.02268000,0.02095000,0.02249000,125583401.20000000,125583401.20000000
0.02174000,0.02200000,0.02075000,0.02109000,137379607.09999999,137379607.09999999
0.02284000,0.02310000,0.02069000,0.02176000,250473109.59999999,250473109.59999999
0.02194000,0.02313000,0.02124000,0.02287000,282802123.69999999,282802123.69999999
0.01994000,0.02232000,0.01972000,0.02194000,222538342.80000001,222538342.80000001
0.02014000,0.02150000,0.01926000,0.01994000,204772794.40000001,204772794.40000001
0.02029000,0.02040000,0.01950000,0.02014000,75783741.70000000,75783741.70000000
