open,high,low,close,5. volume,market cap
0.38850000,0.39240000,0.38110000,0.38280000,278713.46000000,278713.46000000
0.42190000,0.42500000,0.38050000,0.38840000,6175613.61000000,6175613.61000000
0.41340000,0.42940000,0.40850000,0.42190000,3947117.07000000,3947117.07000000
0.42270000,0.42570000,0.40340000,0.41340000,3919469.25000000,3919469.25000000
0.39910000,0.42420000,0.39210000,0.42270000,4021026.88000000,4021026.88000000
0.44020000,0.44170000,0.39010000,0.39910000,8914781.73000000,8914781.73000000
0.43720000,0.44860000,0.42690000,0.44020000,4681285.81000000,4681285.81000000
0.41770000,0.44400000,0.40800000,0.43730000,5804975.20000000,5804975.20000000
0.44050000,0.47170000,0.40110000,0.41790000,11742626.29000000,11742626.29000000
0.40790000,0.44790000,0.40270000,0.43940000,9373170.87000000,9373170.87000000
0.40780000,0.42560000,0.39830000,0.40790000,5931088.95000000,5931088.95000000
0.39770000,0.43000000,0.38720000,0.40780000,6017536.16000000,6017536.16000000
0.40470000,0.42170000,0.37700000,0.39660000,8099999.26000000,8099999.26000000
0.47180000,0.48720000,0.37390000,0.40390000,20540832.26000000,20540832.26000000
0.46540000,0.54310000,0.43750000,0.47220000,25071935.92000000,25071935.92000000
0.43740000,0.49900000,0.41750000,0.46620000,25366571.89000000,25366571.89000000
0.38970000,0.44010000,0.37470000,0.43740000,15448852.70000000,15448852.70000000
0.40570000,0.41150000,0.36580000,0.38860000,9934086.44000000,9934086.44000000
0.36270000,0.41000000,0.36180000,0.40620000,10735983.08000000,10735983.08000000
0.34570000,0.36630000,0.34420000,0.36200000,5284631.75000000,5284631.75000000
0.34770000,0.35000000,0.33450000,0.34580000,4505032.23000000,4505032.23000000
0.36310000,0.36420000,0.33500000,0.34740000,6227119.80000000,6227119.80000000
0.35310000,0.36700000,0.35100000,0.36310000,5247234.93000000,5247234.93000000
0.34110000,0.36280000,0.33510000,0.35290000,5094983.55000000,5094983.55000000
0.35300000,0.36290000,0.33130000,0.34100000,5777110.87000000,5777110.87000000
0.37440000,0.37520000,0.34960000,0.35220000,4068034.92000000,4068034.92000000
0.36470000,0.37870000,0.36130000,0.37390000,5462127.09000000,5462127.09000000
0.36160000,0.39690000,0.35500000,0.36500000,7004588.94000000,7004588.94000000
0.35800000,0.38090000,0.35580000,0.36130000,6052646.52000000,6052646.52000000
0.34390000,0.36540000,0.34000000,0.35780000,4047942.45000000,4047942.45000000
0.35070000,0.35780000,0.33000000,0.34390000,4448859.66000000,4448859.66000000
0.33570000,0.36500000,0.33180000,0.35120000,3420365.31000000,3420365.31000000
0.36010000,0.38390000,0.32000000,0.33570000,8087741.92000000,8087741.92000000
0.31690000,0.36980000,0.31500000,0.36040000,6316687.70000000,6316687.70000000
0.31290000,0.31800000,0.30000000,0.31600000,3190371.82000000,3190371.82000000
0.31570000,0.31580000,0.29430000,0.31240000,2654715.89000000,2654715.89000000
0.32000000,0.32590000,0.30650000,0.31570000,2078990.08000000,2078990.08000000
0.33730000,0.34280000,0.31890000,0.32040000,1603337.44000000,1603337.44000000
0.31750000,0.34290000,0.31590000,0.33770000,2068870.00000000,2068870.00000000
0.32020000,0.33340000,0.31700000,0.31810000,1735902.34000000,1735902.34000000
0.33760000,0.34210000,0.30670000,0.32000000,3176130.75000000,3176130.75000000
0.33880000,0.34730000,0.32000000,0.33760000,3221218.74000000,3221218.74000000
0.35700000,0.36250000,0.33130000,0.33990000,3317152.39000000,3317152.39000000
0.36100000,0.36960000,0.35240000,0.35700000,2210734.21000000,2210734.21000000
0.37150000,0.37900000,0.34900000,0.36110000,3361709.79000000,3361709.79000000
0.37320000,0.37840000,0.36210000,0.37110000,2014732.78000000,2014732.78000000
0.37520000,0.38060000,0.36810000,0.37320000,2094889.93000000,2094889.93000000
0.38070000,0.38910000,0.36580000,0.37490000,3084774.75000000,3084774.75000000
0.37180000,0.39350000,0.36910000,0.38170000,3392165.69000000,3392165.69000000
0.35500000,0.38030000,0.35290000,0.37280000,3140465.48000000,3140465.48000000
0.37380000,0.38650000,0.35240000,0.35440000,3695397.71000000,3695397.71000000
0.38560000,0.38650000,0.36870000,0.37380000,2882421.64000000,2882421.64000000
0.38030000,0.38860000,0.37860000,0.38500000,1730755.79000000,1730755.79000000
0.36730000,0.38610000,0.36110000,0.38140000,2136811.32000000,2136811.32000000
0.38100000,0.38390000,0.35500000,0.36760000,4554539.82000000,4554539.82000000
0.39010000,0.39010000,0.36620000,0.38080000,4318830.60000000,4318830.60000000
0.41070000,0.41570000,0.38430000,0.39010000,3852222.22000000,3852222.22000000
0.40740000,0.42990000,0.40370000,0.41020000,6287186.24000000,6287186.24000000
0.39590000,0.42300000,0.39210000,0.40750000,6076792.00000000,6076792.00000000
0.39310000,0.40890000,0.38710000,0.39590000,3517267.94000000,3517267.94000000
0.39760000,0.41000000,0.38910000,0.39310000,4789922.84000000,4789922.84000000
0.37960000,0.40170000,0.36890000,0.39820000,5728983.36000000,5728983.36000000
0.36860000,0.38620000,0.35280000,0.37900000,8716281.44000000,8716281.44000000
0.35800000,0.37110000,0.34690000,0.36830000,14063269.61000000,14063269.61000000
0.39360000,0.39610000,0.35070000,0.35830000,11178392.77000000,11178392.77000000
0.39420000,0.40090000,0.38360000,0.39360000,8016147.69000000,8016147.69000000
